Java HotSpot(TM) 64-Bit Server VM (25.161-b12) for windows-amd64 JRE (1.8.0_161-b12), built on Dec 19 2017 17:52:25 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 6272880k(2838648k free), swap 12543884k(8588116k free)
CommandLine flags: -XX:GCLogFileSize=1048576 -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=268435456 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2018-02-24T19:50:38.669+0300: 27.378: [GC (Allocation Failure) [PSYoungGen: 65536K->10738K(76288K)] 65536K->17210K(251392K), 0.0095571 secs] [Times: user=0.02 sys=0.02, real=0.01 secs] 
2018-02-24T19:52:22.154+0300: 130.860: [Full GC (Ergonomics) [PSYoungGen: 29696K->29689K(58368K)] [ParOldGen: 175102K->175043K(175104K)] 204798K->204732K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0271314 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.181+0300: 130.888: [Full GC (Ergonomics) [PSYoungGen: 29696K->29690K(58368K)] [ParOldGen: 175102K->175066K(175104K)] 204798K->204757K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0263291 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.208+0300: 130.914: [Full GC (Ergonomics) [PSYoungGen: 29696K->29691K(58368K)] [ParOldGen: 175103K->175091K(175104K)] 204799K->204783K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0267780 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.234+0300: 130.941: [Full GC (Ergonomics) [PSYoungGen: 29696K->29691K(58368K)] [ParOldGen: 175103K->175091K(175104K)] 204799K->204783K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0262247 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.261+0300: 130.968: [Full GC (Ergonomics) [PSYoungGen: 29696K->29691K(58368K)] [ParOldGen: 175103K->175103K(175104K)] 204799K->204795K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0276598 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.289+0300: 130.996: [Full GC (Ergonomics) [PSYoungGen: 29693K->29691K(58368K)] [ParOldGen: 175103K->175103K(175104K)] 204797K->204795K(233472K), [Metaspace: 9557K->9557K(1058816K)], 0.0274411 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.317+0300: 131.024: [Full GC (Allocation Failure) [PSYoungGen: 29691K->29691K(58368K)] [ParOldGen: 175103K->175008K(175104K)] 204795K->204700K(233472K), [Metaspace: 9557K->9493K(1058816K)], 0.0744659 secs] [Times: user=0.30 sys=0.00, real=0.07 secs] 
2018-02-24T19:52:22.391+0300: 131.098: [Full GC (Ergonomics) [PSYoungGen: 29695K->29692K(58368K)] [ParOldGen: 175092K->175044K(175104K)] 204788K->204736K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0266375 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.418+0300: 131.125: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175092K->175068K(175104K)] 204788K->204761K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0263041 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.445+0300: 131.152: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175092K->175080K(175104K)] 204788K->204773K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0265982 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.472+0300: 131.179: [Full GC (Ergonomics) [PSYoungGen: 29692K->29692K(58368K)] [ParOldGen: 175092K->175092K(175104K)] 204785K->204785K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0262823 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.498+0300: 131.205: [Full GC (Allocation Failure) [PSYoungGen: 29692K->29692K(58368K)] [ParOldGen: 175092K->175092K(175104K)] 204785K->204785K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0269690 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.525+0300: 131.232: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175094K->175082K(175104K)] 204790K->204777K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0700345 secs] [Times: user=0.26 sys=0.00, real=0.07 secs] 
2018-02-24T19:52:22.596+0300: 131.303: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204777K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0272702 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.623+0300: 131.330: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204777K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0284714 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.652+0300: 131.359: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204777K(233472K), [Metaspace: 9493K->9493K(1058816K)], 0.0268534 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.679+0300: 131.386: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175087K->175084K(175104K)] 204783K->204779K(233472K), [Metaspace: 9494K->9494K(1058816K)], 0.0268405 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.706+0300: 131.413: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204779K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0266843 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.733+0300: 131.440: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204779K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0265210 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.760+0300: 131.467: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204779K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0275857 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.788+0300: 131.495: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204779K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0267120 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.815+0300: 131.521: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204780K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0266919 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.841+0300: 131.548: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204780K(233472K), [Metaspace: 9496K->9496K(1058816K)], 0.0263541 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.868+0300: 131.575: [Full GC (Ergonomics) [PSYoungGen: 29695K->29694K(58368K)] [ParOldGen: 175092K->175084K(175104K)] 204788K->204778K(233472K), [Metaspace: 9504K->9504K(1058816K)], 0.0267022 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.895+0300: 131.602: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175084K->175084K(175104K)] 204780K->204778K(233472K), [Metaspace: 9504K->9504K(1058816K)], 0.0267080 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:22.922+0300: 131.629: [Full GC (Ergonomics) [PSYoungGen: 29696K->29693K(58368K)] [ParOldGen: 175084K->175082K(175104K)] 204780K->204776K(233472K), [Metaspace: 9505K->9505K(1058816K)], 0.0623176 secs] [Times: user=0.25 sys=0.00, real=0.06 secs] 
2018-02-24T19:52:22.985+0300: 131.692: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204776K(233472K), [Metaspace: 9505K->9505K(1058816K)], 0.0267383 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.012+0300: 131.719: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204776K(233472K), [Metaspace: 9506K->9506K(1058816K)], 0.0268780 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.039+0300: 131.746: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204776K(233472K), [Metaspace: 9506K->9506K(1058816K)], 0.0263358 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.066+0300: 131.773: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175082K->175082K(175104K)] 204778K->204777K(233472K), [Metaspace: 9506K->9506K(1058816K)], 0.0261056 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.092+0300: 131.799: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175082K->175080K(175104K)] 204778K->204776K(233472K), [Metaspace: 9506K->9506K(1058816K)], 0.0272840 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.119+0300: 131.826: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175080K->175080K(175104K)] 204776K->204776K(233472K), [Metaspace: 9507K->9507K(1058816K)], 0.0263519 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.146+0300: 131.853: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175080K->175080K(175104K)] 204776K->204776K(233472K), [Metaspace: 9507K->9507K(1058816K)], 0.0269400 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.173+0300: 131.880: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175080K->175079K(175104K)] 204776K->204775K(233472K), [Metaspace: 9507K->9507K(1058816K)], 0.0626228 secs] [Times: user=0.25 sys=0.00, real=0.06 secs] 
2018-02-24T19:52:23.236+0300: 131.943: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175079K->175078K(175104K)] 204775K->204772K(233472K), [Metaspace: 9507K->9504K(1058816K)], 0.0636277 secs] [Times: user=0.23 sys=0.02, real=0.06 secs] 
2018-02-24T19:52:23.300+0300: 132.007: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175078K->175078K(175104K)] 204774K->204772K(233472K), [Metaspace: 9504K->9504K(1058816K)], 0.0269538 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.327+0300: 132.034: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175078K->175078K(175104K)] 204774K->204773K(233472K), [Metaspace: 9504K->9504K(1058816K)], 0.0267606 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.354+0300: 132.061: [Full GC (Ergonomics) [PSYoungGen: 29696K->29696K(58368K)] [ParOldGen: 175078K->175078K(175104K)] 204774K->204774K(233472K), [Metaspace: 9504K->9504K(1058816K)], 0.0262564 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.381+0300: 132.088: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175084K->175079K(175104K)] 204780K->204773K(233472K), [Metaspace: 9511K->9511K(1058816K)], 0.0633028 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
2018-02-24T19:52:23.444+0300: 132.151: [Full GC (Ergonomics) [PSYoungGen: 29696K->29693K(58368K)] [ParOldGen: 175079K->175078K(175104K)] 204775K->204771K(233472K), [Metaspace: 9512K->9512K(1058816K)], 0.0269248 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.472+0300: 132.179: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175078K->175077K(175104K)] 204774K->204773K(233472K), [Metaspace: 9512K->9512K(1058816K)], 0.0643809 secs] [Times: user=0.25 sys=0.00, real=0.06 secs] 
2018-02-24T19:52:23.536+0300: 132.243: [Full GC (Ergonomics) [PSYoungGen: 29696K->29693K(58368K)] [ParOldGen: 175077K->175055K(175104K)] 204773K->204748K(233472K), [Metaspace: 9512K->9466K(1058816K)], 0.0719545 secs] [Times: user=0.26 sys=0.00, real=0.07 secs] 
2018-02-24T19:52:23.609+0300: 132.316: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175055K->175055K(175104K)] 204751K->204749K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0269985 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.636+0300: 132.343: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175055K->175055K(175104K)] 204751K->204748K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0261533 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.662+0300: 132.369: [Full GC (Ergonomics) [PSYoungGen: 29696K->29693K(58368K)] [ParOldGen: 175055K->175055K(175104K)] 204751K->204748K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0270199 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.689+0300: 132.396: [Full GC (Ergonomics) [PSYoungGen: 29696K->29693K(58368K)] [ParOldGen: 175055K->175038K(175104K)] 204751K->204731K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0521652 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
2018-02-24T19:52:23.744+0300: 132.451: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175038K->175038K(175104K)] 204734K->204730K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0267231 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.771+0300: 132.478: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175038K->175038K(175104K)] 204734K->204731K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0269056 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.798+0300: 132.505: [Full GC (Ergonomics) [PSYoungGen: 29695K->29694K(58368K)] [ParOldGen: 175038K->175038K(175104K)] 204733K->204732K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0266491 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2018-02-24T19:52:23.825+0300: 132.532: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175038K->175037K(175104K)] 204734K->204730K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0535119 secs] [Times: user=0.19 sys=0.00, real=0.05 secs] 
2018-02-24T19:52:23.879+0300: 132.586: [Full GC (Ergonomics) [PSYoungGen: 29696K->29692K(58368K)] [ParOldGen: 175037K->175020K(175104K)] 204733K->204713K(233472K), [Metaspace: 9466K->9466K(1058816K)], 0.0529188 secs] [Times: user=0.19 sys=0.00, real=0.05 secs] 
Heap
 PSYoungGen      total 58368K, used 29692K [0x00000000fab00000, 0x0000000100000000, 0x0000000100000000)
  eden space 29696K, 99% used [0x00000000fab00000,0x00000000fc7ff3d8,0x00000000fc800000)
  from space 28672K, 0% used [0x00000000fc800000,0x00000000fc800000,0x00000000fe400000)
  to   space 28672K, 0% used [0x00000000fe400000,0x00000000fe400000,0x0000000100000000)
 ParOldGen       total 175104K, used 175020K [0x00000000f0000000, 0x00000000fab00000, 0x00000000fab00000)
  object space 175104K, 99% used [0x00000000f0000000,0x00000000faaeb0e0,0x00000000fab00000)
 Metaspace       used 9466K, capacity 9816K, committed 10240K, reserved 1058816K
  class space    used 1103K, capacity 1167K, committed 1280K, reserved 1048576K
2018-02-24T19:52:23.932+0300: 132.639: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175020K->175019K(175104K)] 204716K->204714K(233472K), [Metaspace: 9467K->9467K(1058816K)], 0.0471042 secs] [Times: user=0.17 sys=0.02, real=0.05 secs] 
