Java HotSpot(TM) 64-Bit Server VM (25.161-b12) for windows-amd64 JRE (1.8.0_161-b12), built on Dec 19 2017 17:52:25 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 6272880k(2144552k free), swap 12543884k(7082232k free)
CommandLine flags: -XX:GCLogFileSize=1048576 -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=268435456 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelOldGC 
2018-03-10T15:20:38.045+0300: 1.659: [GC (Allocation Failure) [PSYoungGen: 65536K->10744K(76288K)] 65536K->24681K(251392K), 0.0841861 secs] [Times: user=0.06 sys=0.00, real=0.09 secs] 
2018-03-10T15:21:04.864+0300: 28.478: [Full GC (Ergonomics) [PSYoungGen: 29695K->29694K(58368K)] [ParOldGen: 175099K->175097K(175104K)] 204795K->204791K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0642699 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
2018-03-10T15:21:04.962+0300: 28.576: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175097K->175097K(175104K)] 204793K->204792K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0623123 secs] [Times: user=0.13 sys=0.00, real=0.06 secs] 
2018-03-10T15:21:05.025+0300: 28.639: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175097K->175097K(175104K)] 204793K->204792K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0238131 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.049+0300: 28.663: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175097K->175097K(175104K)] 204793K->204793K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0226230 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.071+0300: 28.686: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175097K->175097K(175104K)] 204793K->204793K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0230349 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.095+0300: 28.709: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175097K->175097K(175104K)] 204793K->204793K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0267702 secs] [Times: user=0.01 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.122+0300: 28.736: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175101K->175099K(175104K)] 204797K->204794K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0692109 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
2018-03-10T15:21:05.191+0300: 28.806: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175099K->175099K(175104K)] 204795K->204795K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0241893 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.216+0300: 28.830: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175099K->175099K(175104K)] 204795K->204795K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0291472 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.245+0300: 28.860: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175099K->175099K(175104K)] 204795K->204795K(233472K), [Metaspace: 9159K->9159K(1058816K)], 0.0631449 secs] [Times: user=0.20 sys=0.00, real=0.06 secs] 
2018-03-10T15:21:05.309+0300: 28.923: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175103K->175097K(175104K)] 204799K->204792K(233472K), [Metaspace: 9162K->9162K(1058816K)], 0.0637331 secs] [Times: user=0.19 sys=0.00, real=0.06 secs] 
2018-03-10T15:21:05.373+0300: 28.987: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175097K->175096K(175104K)] 204793K->204792K(233472K), [Metaspace: 9162K->9162K(1058816K)], 0.0535239 secs] [Times: user=0.16 sys=0.02, real=0.05 secs] 
2018-03-10T15:21:05.427+0300: 29.041: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175103K->175096K(175104K)] 204799K->204791K(233472K), [Metaspace: 9165K->9165K(1058816K)], 0.0237917 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.451+0300: 29.065: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175097K->175096K(175104K)] 204793K->204792K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0251277 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.476+0300: 29.090: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175096K->175096K(175104K)] 204792K->204792K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0250857 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.502+0300: 29.116: [Full GC (Ergonomics) [PSYoungGen: 29696K->29694K(58368K)] [ParOldGen: 175096K->175095K(175104K)] 204792K->204790K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0234410 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.525+0300: 29.140: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175095K->175095K(175104K)] 204791K->204791K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0262892 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.552+0300: 29.166: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175095K->175095K(175104K)] 204791K->204791K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0248274 secs] [Times: user=0.05 sys=0.00, real=0.02 secs] 
2018-03-10T15:21:05.577+0300: 29.191: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175095K->175095K(175104K)] 204791K->204791K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0264472 secs] [Times: user=0.06 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.604+0300: 29.218: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175098K->175096K(175104K)] 204794K->204792K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0267385 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2018-03-10T15:21:05.631+0300: 29.245: [Full GC (Ergonomics) [PSYoungGen: 29696K->29695K(58368K)] [ParOldGen: 175096K->175079K(175104K)] 204792K->204775K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0652203 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
2018-03-10T15:21:05.697+0300: 29.311: [Full GC (Ergonomics) [PSYoungGen: 29695K->29695K(58368K)] [ParOldGen: 175079K->175079K(175104K)] 204775K->204775K(233472K), [Metaspace: 9167K->9167K(1058816K)], 0.0561807 secs] [Times: user=0.17 sys=0.01, real=0.06 secs] 
Heap
 PSYoungGen      total 58368K, used 29695K [0x00000000fab00000, 0x0000000100000000, 0x0000000100000000)
  eden space 29696K, 99% used [0x00000000fab00000,0x00000000fc7ffff0,0x00000000fc800000)
  from space 28672K, 0% used [0x00000000fc800000,0x00000000fc800000,0x00000000fe400000)
  to   space 28672K, 0% used [0x00000000fe400000,0x00000000fe400000,0x0000000100000000)
 ParOldGen       total 175104K, used 175079K [0x00000000f0000000, 0x00000000fab00000, 0x00000000fab00000)
  object space 175104K, 99% used [0x00000000f0000000,0x00000000faaf9d50,0x00000000fab00000)
 Metaspace       used 9167K, capacity 9390K, committed 9984K, reserved 1058816K
  class space    used 1082K, capacity 1128K, committed 1280K, reserved 1048576K
